gate_count,circuit_depth,gate_fidelity,coherence_time,temperature,qubit_connectivity,readout_fidelity,crosstalk_level,error_occurred
18,5,0.9763935443924339,22.90738464116028,50.0,0.701420417621566,0.9740591898475145,0.012209541337653547,0
17,11,0.9874132090799442,38.14810486419104,13.072999291534096,0.6643380683723263,0.9088348775140446,0.02936468451438376,0
27,13,0.9929443680976943,18.807739222748516,18.375327598983368,0.8330336082362673,0.9532957901766279,0.05965937662424288,0
35,15,0.9923799426069051,15.083494887908135,49.1368309895084,0.8171193864893187,0.9369813857733029,0.057351484189189755,1
16,10,0.9967772052888562,20.852952138796233,15.917386731118018,0.7558351927994857,0.9242736733309489,0.05848087375297777,0
8,5,0.9840639249310755,11.809692765847737,22.822955993738617,0.7516799151665056,0.9369011409193584,0.025791468586592287,0
12,7,0.9884479251795167,49.91549215675134,41.27783662328822,0.8538647120052402,0.9264327308355766,0.03239647203517977,0
39,9,0.9968644423983158,17.953569699296715,36.27972297182507,0.8609968457729583,0.9284462192233274,0.012450643900909875,1
36,11,0.994609033372418,64.05922000571083,20.031140883149533,0.8306860801476339,0.9125648155349693,0.025212310105971476,0
16,11,0.9865600393635827,100.0,15.004680067811348,0.7831811391785434,0.9282574110060997,0.029707654781272234,0
27,14,0.9933912395300819,19.15653392736515,16.21822297152181,0.8759548043770293,0.9333154692060508,0.025122999621530258,0
22,5,0.9944226912626559,19.1198463237932,19.28946930154109,0.917960445115783,0.9587428043755358,0.01838098581855447,0
24,15,0.9835056635371587,23.28427309915498,21.345082586005322,0.7352448606425204,0.9108461298468745,0.024916989215794143,1
23,11,0.9841280245772643,27.152943946437038,37.941254216177285,0.7670126226724956,0.9132971155307734,0.011729584904982032,1
18,11,0.987086358878909,33.74869278735606,38.16220662999572,0.8886426753358748,0.8547745993275134,0.1,1
11,4,0.996888731990468,32.715597882661214,50.0,0.7121650373392213,0.9584441957623308,0.022720687192091513,0
55,16,0.9944330111527512,11.963781849898995,21.77766092789321,0.9677863811576023,0.8596363912736933,0.021971610506395393,1
16,6,0.9932829824787169,98.72044630903733,26.510114751397637,0.7290602266194929,0.9189334109418617,0.01164022473167511,0
26,14,0.9882943728709636,97.67446850731096,41.425249511515005,0.68488624489053,0.9252176615604394,0.013675473113490544,0
28,15,0.9936871478479149,15.886704442457585,13.03347469305183,0.7880466022135657,0.9528503291098708,0.09669092135206167,0
19,6,0.9967721548288115,20.392266615194714,29.673727652592977,0.7065594584301621,0.8863244604410572,0.02678726521418795,0
16,12,0.9939032747305142,25.396322010437384,30.698890828659252,0.878631576126095,0.9374015093879037,0.08087515090537087,1
33,13,0.9914391415524579,13.776501105510778,46.11723784003111,0.7810537356474896,0.9088455221446441,0.07625774878759788,1
24,14,0.9800673030617904,33.49767771267069,30.293954467844255,0.8976886064879074,0.9524576442932613,0.040529677606862075,0
34,10,0.9946134522343311,27.38338403464962,16.414348006878836,0.8095666406134295,0.9424379101097443,0.043507696499572396,0
15,7,0.9905934608248728,15.811606790549597,38.463059302957106,0.9041217909421828,0.9046585480294522,0.028940940021263233,1
31,16,0.9955495281149841,57.045725325923655,32.562479450440634,0.7333194728912493,0.9323986066397728,0.04367894165987734,0
64,15,0.9799309622604813,84.27670886152205,23.50928923578255,0.7930078395303888,0.9386824903213448,0.023864757769787526,1
19,13,0.9852204604833181,21.919139698141812,33.04926396667606,0.8335732865509471,0.9474918459942989,0.07435719201640711,0
43,12,0.9904476036478862,11.002656754925642,30.986305970259494,0.8477213003967192,0.9652854309556242,0.013521906424136837,0
28,10,0.9918833577487465,69.95344486749218,50.0,0.8261737671354221,0.9627742343667625,0.08214695736104341,1
12,8,0.9780269101686618,53.5379320988522,18.855246389141435,0.847977347183818,0.9125267557227679,0.06273846009804886,0
12,6,0.996525261177448,35.1219875977428,50.0,0.8847274684129294,0.9036097472317204,0.04738795590630786,0
18,8,0.9881650376571998,17.048253440571138,29.503985072162607,0.8131394091003573,0.9544452950424334,0.0488860776616018,0
10,5,0.993871828471522,38.330352748702246,19.283902592852492,0.873349530894332,0.9506225106126911,0.02735336275310493,0
13,12,0.9879283542329264,16.437889276421974,15.911232687274147,0.650361508712845,0.9154169845089211,0.051533427139769904,1
31,12,0.9948177371528515,11.704648478687872,21.53173657694892,0.7738145193451706,0.9450983615485982,0.046574434071851176,0
17,7,0.9893882996707295,18.5984563685737,13.610308070792422,0.9652668162983785,0.9474922785268707,0.015430971704041056,0
11,9,0.9948435644086511,14.519822557733082,28.087355807972358,0.6708836198305441,0.9467656301034311,0.0239446041239976,0
32,16,0.9876645449294982,40.68673145271676,13.52745752985189,0.9019392354095344,0.9715436502856993,0.07730061347350017,1
9,5,0.9882657274037031,17.62223777704697,12.548715679193668,0.9174559540863605,0.9056332380936105,0.020858275435809415,0
11,8,0.9936082662307155,23.934341840893342,14.006543782113638,0.7979374858882917,0.9371312796703868,0.028227060312481095,0
62,13,0.9881478037057239,32.30687267614865,26.029138639559,0.9175344822738618,0.9024678632501507,0.023857415449764628,0
48,14,0.9950787915367774,100.0,23.155239816666956,0.7764596850864018,0.9040460935612429,0.010375545455685736,1
27,11,0.9942202504939399,26.65226347734215,33.75801985351863,0.9831960415798964,0.8848893281410509,0.0700677016302601,0
8,4,0.9900958189689508,23.755664337616253,28.34025081988738,0.8534023450773653,0.9514494123399135,0.07609967880597117,0
15,6,0.9874206917595044,12.244013789616758,33.645213804897764,0.6497896286077063,0.9449545462138672,0.024360267281088803,0
23,6,0.9898930970524814,49.55774710373321,21.526038324146146,0.6270782542243791,0.9102473552087998,0.01886707459379672,0
18,8,0.9913912402994447,37.8960472801354,12.679311512137506,0.947919869002349,0.9001957535805134,0.02173001864917631,0
30,8,0.9906248384812898,100.0,31.493237664813222,0.7304492189344071,0.962474903509813,0.02330497432537875,1
46,9,0.9922862918128565,40.59932414053276,23.389632155015835,0.9628538954310235,0.906763802030835,0.04910476945308052,0
13,8,0.992253456412794,17.90520279425757,35.257900438311836,0.818133341485701,0.9375285489273272,0.012096746967510546,0
16,9,0.9943000624524763,47.302971024870814,36.919662519749984,0.8714203866574579,0.9338152886478135,0.031152891020713037,1
22,16,0.9901045519050827,51.90273620226483,17.320989923723282,0.6897352716090712,0.8881933567223588,0.08627069844485888,0
13,5,0.9935142761927933,33.2118160865554,18.18639777015627,0.9305319678091563,0.9037827640504008,0.0524530845056244,0
21,13,0.9868935647607909,17.607131257048128,46.867923378578155,0.7211258863416117,0.8856442686707222,0.022756516818971236,1
39,9,0.9957297590104357,16.07160521963514,50.0,0.6861462701696279,0.8802705166936793,0.02972805940117281,1
16,6,0.9979319308650377,82.7795450354687,30.210438035832926,0.9351160453894996,0.9582135397685505,0.02250129500393845,0
5,4,0.9698997177187894,64.42787862955718,26.8355034261318,0.7111073842266873,0.926044331197554,0.1,0
34,9,0.9966558957884767,30.89261983710491,27.776770826447837,0.7294436092391696,0.9340431517383776,0.023288428043531786,0
18,7,0.9913176586168543,12.143353661485797,50.0,0.7634612626452553,0.9253748799990976,0.016087044095021402,0
58,12,0.9910497538244848,25.52362736839974,25.417328692098227,0.9035101492161393,0.9414656682366659,0.02718029707256793,1
49,15,0.9948305834462899,72.97343216449241,50.0,0.6183096432277333,0.8989021444696367,0.043079191028414274,1
17,9,0.995533064872816,13.895316127392567,38.767474273337065,0.7293531459242553,0.9024790056382103,0.06822688230223169,1
27,8,0.9837816076187502,28.898367691091,38.481267026009014,0.7987812251541276,0.9511883680962283,0.09047767045640862,1
20,10,0.9968263886292319,10.698467615407987,30.210941986566333,0.8779044223636707,0.8975078583683325,0.0743728871272749,1
16,6,0.9950691336170777,76.03832004531948,20.542055932230042,0.9191123343490499,0.9403881496095317,0.014547956325978492,0
33,12,0.9818266552458863,23.98309251658584,22.9646758822768,0.9366450724693703,0.9274176074362962,0.0431534549712979,0
50,12,0.9936849218785591,18.75318626293599,31.74255607207574,0.843004429956165,0.9769600519634791,0.057476969678538874,1
17,10,0.9884530528647165,26.85651340508722,50.0,0.8742830824639158,0.9221425666128099,0.06942775610864048,1
14,11,0.9846211384764068,35.715884400372055,35.66377785098523,0.6167178883850235,0.9107710600012743,0.015212622006614223,1
16,9,0.9958059804080454,59.74322360964696,50.0,0.9245135804689786,0.9409375012076988,0.024176233427637132,0
17,4,0.9941679244219188,29.996327292950827,27.36884428077747,0.8092563906043253,0.8676333755891371,0.011111187306000142,0
16,13,0.9942879141778104,10.401388310064876,17.860739609957772,0.9611069001700414,0.9457888738465273,0.09510059923441579,0
20,10,0.9967668919091479,15.191979266822969,20.889832875977632,0.8993634763853449,0.9104016536816217,0.029263366728171668,0
16,4,0.9955636308384412,29.175353300520158,18.637944596621267,0.8728842513734464,0.9729495819243351,0.07152851006933433,0
17,7,0.9881792618306018,54.029282203058266,29.442850300625068,0.8865033384034072,0.9255206819077962,0.015054620371770074,0
25,7,0.9811161880694527,32.29572026940783,37.99226273156414,0.777838786505618,0.9496604459917534,0.06826185758812546,1
21,8,0.9864039925375198,92.27815634461493,15.034046953983552,0.7813102677767998,0.9237127074149747,0.017035143590454674,0
45,15,0.9946420443128525,24.460342146089943,30.517863915625696,0.6564626638003539,0.9153161527384482,0.05563297441962013,1
49,13,0.9666362992374997,27.803059566465034,23.161247338583273,0.8898590462676531,0.9160855811062656,0.07897084117685559,1
20,13,0.9843629002323038,39.18648957538559,43.505202531755415,0.8771755299346864,0.8896250486784042,0.0265879720165998,1
21,6,0.9800498966333362,41.645550178209206,36.96015985089964,0.770780345549908,0.8662785230325639,0.03345748189757452,0
17,13,0.9988673576231132,39.60901370343913,18.38028195391322,0.7491824882245115,0.9118424231580752,0.012472370743776405,0
13,4,0.9909828790242318,18.086129623604037,40.232987798338755,0.8383074759057525,0.8812127425047214,0.016180827283902115,0
21,14,0.9922156316584283,25.543403764479713,27.887631589383414,0.7734364548054081,0.9201084014349684,0.05043518259901873,0
14,13,0.9859586690429578,37.931327131476664,50.0,0.5733590808624747,0.9741787883646531,0.06309504998610248,1
22,5,0.99552167153407,40.62604344401597,25.27129371528968,0.7590788650965179,0.9098506096508308,0.1,0
27,6,0.9968279299087581,23.41324515689,42.648532339584406,0.6863695165459378,0.9305897010867672,0.1,1
18,10,0.9772789700529769,13.098826047161275,32.91108829056611,0.7730589567561694,0.9549355211173048,0.1,1
22,13,0.9883757011404073,27.493877948277998,28.963269103403345,0.8892690296781944,0.8971247655092155,0.02117940923352953,0
12,9,0.9873899401903227,20.421529974109617,22.456938112478873,0.6873306516225953,0.9248288817543243,0.05729037632261054,0
95,16,0.9821411880823027,22.77542495746919,18.943240160360347,0.8687396699221588,0.9658761929473869,0.014842943233883042,1
29,15,0.9762503077534538,21.13971086576012,32.173917156283395,0.8657305071901649,0.94182132207298,0.04313715940347608,0
16,5,0.9978631697084033,20.3845465874778,34.78132990751256,0.9638082092585581,0.9241049778814526,0.012467626920054377,0
25,4,0.9898804410308658,49.72279225473894,21.03073736578093,0.8065127945672638,0.9745938015936595,0.05869814179387292,0
9,6,0.9960545485320866,22.42152706088726,37.62789436932144,0.8238268077576419,0.8567938380999468,0.012057552647448637,0
28,13,0.9974737145287412,86.40663498231449,18.99250355739258,0.8614673765225977,0.9297847979248264,0.07924287160827283,0
35,12,0.9847696116376703,100.0,43.65469797232293,0.8016869284319592,0.9484061886141377,0.05396722727646055,0
19,9,0.9969925497714048,18.37803042297883,14.424543918152427,0.8991502324727514,0.8952931571035788,0.02471908248590551,0
28,14,0.9938664354967487,29.24012565459842,32.3204902813674,0.8015562692950777,0.9420503488543599,0.0162626820614525,0
14,10,0.9959664769316993,17.0845565217165,35.25927402385361,0.975280467321283,0.9264750955334339,0.014439135444372034,0
13,4,0.995965706142249,21.29887870016381,48.53436441594572,0.7952153644289222,0.9368630849391053,0.03692875485150683,0
27,9,0.992961675092278,26.360597945643597,21.151255533445564,0.8719916353934545,0.879774545025272,0.017808052490447788,0
27,15,0.9970445655788165,17.60367558712453,17.81307743882113,0.8822616623170053,0.9114741116407159,0.03276401080707867,0
8,4,0.9958721275590825,29.432794745228676,49.665731496373844,0.8486772439534431,0.9577433853112062,0.04826901762318668,0
37,13,0.9892686353366337,16.933586392920347,15.63026124109199,0.8016672710571493,0.8682324412468989,0.022403150620194476,0
19,12,0.985533881825983,28.464960250236064,18.539745342530868,0.7140053886369347,0.9439504015286572,0.02755083838834175,0
20,10,0.9926546999213041,27.018123343511757,50.0,0.6370559077957816,0.9578648967553103,0.028359310819096373,0
24,10,0.9958301921787328,38.903333888261045,20.823226582679755,0.8990166660179162,0.9763982788819319,0.023745132252325156,0
25,13,0.9699452634050398,11.203529680451943,18.628819474552206,0.8761720634931195,0.9440397105470552,0.03720326136834309,0
12,5,0.9927781419855275,21.514533662249896,46.69740268362496,0.634312218571954,0.9121028263297145,0.04552617056166951,1
15,11,0.9974623756778108,80.10136112284466,24.304127565941585,0.572458458635312,0.9264223158090328,0.011258042313377317,0
35,14,0.9905819571690726,25.255173530894655,19.203902876603117,0.6764997984266266,0.8776193940082525,0.04741754550562473,0
14,7,0.9966585925257849,38.886923464873206,32.637558946405804,0.6374366089501866,0.9627775077716277,0.0705305955231413,0
25,13,0.9875944134981393,68.38342709938988,21.650024407632344,0.6642599209121312,0.8982742726153002,0.1,1
18,7,0.9929618020307159,20.37868871344263,34.11785804497853,0.8569670415376146,0.9617520250384535,0.1,0
28,14,0.9839480395279304,17.408989492131383,33.80142550261387,0.8458258054600281,0.9499119423285887,0.033985188725527735,1
26,16,0.9935937672585101,100.0,30.29716935551926,0.7719145393381939,0.9243923542314105,0.028066012546991634,0
26,12,0.9908707216032682,18.280950782718957,50.0,0.830760701789846,0.9687377894946108,0.024038617563917987,1
9,6,0.9954630535487018,27.056777132676753,11.317460897548804,0.8017560565794368,0.9151445483051773,0.024683671722132577,0
36,11,0.997635724814024,58.31049226224426,21.45740189739016,0.6971733065453817,0.9373987258073605,0.03566728412890744,0
19,10,0.9941115283269926,37.54312665306979,32.26748160862603,0.9247277196619857,0.9709798491219472,0.02127683378572187,0
32,13,0.9919559994673639,35.60162030354002,50.0,0.8349261358800133,0.9640558985991777,0.033753541186997055,0
16,14,0.9901693549868941,23.272631300594554,20.724969101559466,0.7742074593134912,0.9239667041843987,0.046608155868207636,0
11,5,0.9959157133403972,36.87660899236025,24.581821352810262,0.5857992770545224,0.925788022679301,0.02209528112396424,0
26,13,0.9907274725209892,16.261695877934297,19.172378550828896,0.7928338120586087,0.8935712663004411,0.04046774816916951,0
11,9,0.9746291439605913,23.759657321361978,20.859586176725966,0.7967598380434177,0.9579077500680913,0.08143444055752123,0
26,12,0.9954555046287146,61.87412156712347,21.000151197746288,0.7398599653722396,0.9561445013526356,0.02263162019294916,0
42,12,0.9913253845215612,14.908617112337897,32.035645450476764,0.8932363279962161,0.9223224109595425,0.028869377552904717,1
14,7,0.996211168828446,15.193645418925165,11.531156618340525,0.8384178063816261,0.9372188619181864,0.05830692684630357,0
19,9,0.990995728011827,19.193768529522913,23.583801917604507,0.6030330207464973,0.9204875738394998,0.021785507082940626,0
18,12,0.9951976130843952,28.851598294567093,18.7197125702962,0.6988752990196896,0.9495189679249617,0.045899016250631905,0
26,13,0.9788304740579313,25.890643782758318,28.767860301484088,0.7381051426870406,0.8890158737808969,0.024454050644577133,1
16,4,0.9898538147717275,15.126990630026846,50.0,0.8647353203768064,0.9069499011469473,0.044653372824600815,1
24,16,0.9862510718126356,50.254486984669064,17.801192628426676,0.8953822984528339,0.96468419294036,0.03930484554670795,0
45,10,0.9759664172317569,33.10793709519943,45.22028563186918,0.7677769050020148,0.8749010675016482,0.0741498332319444,1
21,7,0.984526021606789,27.090049583810597,15.223255842102912,0.8284657100603245,0.8923929435799032,0.0271583203388474,0
22,12,0.9927950590598695,18.27931762868276,21.543296682983218,0.7229369863949926,0.9241156660732568,0.031394912724476136,0
34,9,0.9849960980725576,14.510414324504481,27.200524030407266,0.79056333106424,0.9131013473692104,0.023047428973448025,1
19,5,0.9940666609386339,49.23746372289811,32.641227890444426,0.9289010160886757,0.9586461931029838,0.012025614918248915,0
10,4,0.9924221330483258,18.230549174258545,43.54147244005152,0.9245048842935419,0.9474884747240708,0.04218937275292737,1
17,8,0.9849082734050579,27.120229713527166,16.7645425394824,0.6664365435156588,0.915257315772027,0.027446754952949744,0
22,7,0.9880613937943983,18.06981311540153,18.771699568116006,0.9065351249761411,0.9664092555567141,0.03955908449815652,0
28,12,0.99702569166889,24.6625240040255,50.0,0.6922480610435858,0.936050635189523,0.021518211778480456,0
39,15,0.9844214865256782,42.754282119217265,32.8194007509083,0.7497480416671628,0.9672889727772603,0.023325778077001563,1
20,10,0.982531767854532,18.672656741022802,49.093648862905226,0.6624198407615434,0.9537465343471936,0.015888155760243265,1
6,5,0.9976971213654591,59.24464619030356,19.36975653733257,0.9307138844516911,0.9329854938602671,0.05733146232524539,0
47,9,0.9855885160375695,12.929155313543712,27.404398684366868,0.7409694029891649,0.9094694320187682,0.014390373122210996,1
10,9,0.9773986029137067,39.26004017201214,49.4109929277284,0.7206418497314597,0.9310847233804987,0.08164274963061223,1
12,8,0.9772002682881342,12.869529158893798,26.43090400215699,0.8546606912556269,0.8736083850281869,0.05345391814796937,1
44,16,0.990004763037286,20.22303217961746,15.873097567147825,0.5701301702560578,0.8997009419990158,0.036609354555126095,1
18,14,0.9940291157273803,68.29109671657719,11.459271671570571,0.8233286407175853,0.9666103334749409,0.06249447687636276,0
24,11,0.9937861733006814,19.980762910203975,34.0523805991211,0.7769556512588633,0.9512338801768013,0.03569805107389341,0
44,16,0.9722119656513981,72.65030142752792,25.55153494731039,0.7096309838850731,0.8863370803084081,0.03496069620045798,1
35,11,0.9929391114630325,61.613243976317854,45.96589384922729,0.6144998275533805,0.9137728331908784,0.0388181980205336,1
22,6,0.9984089155434374,13.513677290875435,35.10725439682602,0.8803535760518928,0.9169198579436537,0.01114044715639092,0
46,15,0.9750995663862488,16.045998586338207,23.08449837185495,0.7689958736892837,0.90100448380441,0.03804710224825482,0
21,10,0.9952745977123844,86.22364051635614,16.784740250820427,0.5995939523415078,0.9471696696898833,0.1,0
22,10,0.964481667130638,37.145724557464135,19.799105524948963,0.9829194118500271,0.8758812142800123,0.1,1
31,10,0.9864751864642867,19.088348729294545,18.78935920163168,0.8026149130781128,0.8911584780549302,0.019791431507710486,0
19,13,0.9901942576965154,43.24895002033915,19.869125046419416,0.9097859636353314,0.9336669102352809,0.07536372508736759,0
32,8,0.9898076009534719,24.491902716680748,41.3132546613508,0.7030236429367981,0.9244383194949817,0.1,1
36,11,0.9918265394960781,54.88372388333867,28.364880548864882,0.625281964930497,0.964871181870786,0.0699209659383362,0
50,16,0.9836561503753173,31.237601385022824,30.935256347129712,0.784430466082478,0.9561303421647873,0.02264769480482772,1
14,8,0.9780623227366505,41.51237759135458,25.35237734971873,0.9605107649103373,0.850993396383287,0.033626313031517786,0
18,5,0.9926181206359048,15.692095776033042,17.73082572898594,0.9634155715157009,0.9601690362616513,0.026494848915321806,0
17,11,0.9913806418309626,13.912036123121132,17.10441631268419,0.7991865149732775,0.9439009395817001,0.015506717226635788,0
26,12,0.9965337395932341,10.44594649748936,15.711319025296163,0.7963715471675089,0.9746657856048058,0.018840777624095268,0
35,7,0.9876791986317598,30.963856473974115,26.14420302035163,0.7410330442314641,0.9454334452678813,0.015125798818589314,0
52,12,0.9798316504812806,64.53360875402215,45.882104829938896,0.6686210331694381,0.9437575765681216,0.0385934792239273,1
21,4,0.9912920936535157,59.61508921156926,26.40591319323465,0.9692597668553511,0.9451114289694631,0.02425484914577495,0
41,13,0.9814405237604165,17.826454732968422,19.050613145869775,0.781711567804575,0.9390743596078432,0.025856135315645214,0
22,6,0.9757084780511622,10.482691879262637,22.276952667144435,0.5636709574000572,0.9251802539088597,0.029994521920622075,0
11,9,0.9918382114613846,20.877848465500044,34.06149844263939,0.8707321478619132,0.9042834612106283,0.019371620266402493,0
24,8,0.9976748871727857,38.64954017695196,13.32762387212393,0.6985498860109272,0.9513368575157409,0.01454594042591621,0
20,10,0.9837741095267385,19.196628013839263,15.09037510378132,0.7324212130826163,0.9153565026852455,0.0412114653977279,0
23,9,0.9956628143438984,23.026293486275584,28.77217398234367,0.763855810298196,0.8711358597599687,0.011475282511631709,0
11,10,0.9905029257570417,20.434522231601985,19.31067356801372,0.627314403385815,0.9052111408784737,0.023333021145040524,0
29,8,0.9928611629701062,19.07931367367259,17.794034429178783,0.7962825128762874,0.9436378249370114,0.03905139813847818,0
25,15,0.9760597236388677,18.155736675922594,21.334694226877726,0.8775642580343523,0.8739114483602659,0.06692573248181921,0
33,12,0.9934054313078203,18.01004303080893,27.417158362823933,0.5998690473325278,0.9113839589857615,0.05324685189920516,1
22,11,0.9900617878413973,27.314944991150988,50.0,0.6791648855351083,0.9256005829906608,0.06179120347128149,1
56,16,0.9960668506750195,21.66474724768773,21.492287198086174,0.7788388641263349,0.9155831955829326,0.04975125607198368,0
15,13,0.9899382999318478,56.173688067431335,33.00673392984436,0.9327689498183951,0.9555765131271349,0.013107530719703294,0
16,9,0.990026335890344,23.534601487019117,38.89622461523365,0.8917803420550485,0.9082322942243172,0.024232222498021785,0
10,5,0.9919517753314042,100.0,16.14889314371232,0.7882756027131514,0.9136669325611491,0.04805119589983119,0
19,5,0.9894796372929554,14.077402518836589,14.403429346673379,0.7604366452589778,0.9414091469695014,0.014328705082592772,0
24,14,0.983944269549531,46.8733110819233,28.593806563191688,0.9353319257402499,0.9670083254206553,0.023860975912738176,0
19,5,0.9866720846933021,18.817387493120066,15.703017124734062,0.7486673160375236,0.8934384919311643,0.1,1
17,5,0.9814340532455161,19.875353388861015,50.0,0.763064400451891,0.9434139458112631,0.05200330019457948,1
13,5,0.9769421413818393,50.18799015443778,33.0834982966579,0.8624539656072673,0.9183338930640613,0.02535649056880339,0
16,12,0.9951061466372475,32.61351571413751,23.339755380392702,0.7743071745014082,0.9702062595073984,0.06526516004778617,0
9,5,0.9782926380925111,12.837287662230812,21.798561134859863,0.7008264166362179,0.9462420302022043,0.044183458668207845,0
25,8,0.9810165463369591,11.095553707448941,21.172043335838524,0.6764196564028406,0.9120253956251757,0.042178085017459135,1
65,15,0.9913364401359182,52.988469344649566,22.806309343960024,0.8697823155705193,0.9279932285572653,0.036755921110722206,0
6,4,0.9952461489786252,87.72051049171479,19.230802881663717,0.9125385126839723,0.9319776406477301,0.029971805422044362,0
24,9,0.9871176456251755,41.62071128415315,26.723937924932027,0.7045670430950499,0.9447636532948629,0.019665078775548458,0
28,8,0.9960804749398112,15.787406967568462,18.23583995596453,0.9265073449646796,0.9259540637454963,0.010088204827004862,0
22,14,0.985622878298671,26.029454848821533,13.03708000484638,0.6952302382347646,0.8889459072637242,0.01078253950535876,1
12,8,0.9951820309152507,14.496944977319565,26.865406303536957,0.7881436334344953,0.928904193479233,0.04789572560927411,0
18,4,0.993098036919796,27.05595655530946,26.130270009448356,0.6382055832844227,0.9669886811630477,0.01816349120985268,0
51,15,0.9913577310018368,20.08251513125797,28.693872134145437,0.6921121421030146,0.95062668682837,0.02446634606467598,1
29,8,0.9913165900856831,48.58328795752154,23.73978357643495,0.7588516651836852,0.9735986750869029,0.1,0
19,5,0.9964705697294228,73.75653267255953,50.0,0.9328240665026191,0.9628636206852187,0.027541695234796985,0
20,10,0.9944704173831865,15.480372682902633,18.325667342569616,0.9684672397597469,0.9674339615622354,0.05186448784442507,0
13,7,0.9893833233040428,27.79969684018126,44.70399488124651,0.787733293436077,0.9676258470687704,0.03324757830529211,0
21,16,0.9821015029855388,65.5464568686935,27.463850598860134,0.8102118501396669,0.9591479224188766,0.06552599179888413,0
11,5,0.9980713096509259,13.338804666032347,49.84855761155083,0.9426179190477691,0.909682805405682,0.011086872803175267,0
7,6,0.9958950575673894,58.19434912526981,50.0,0.9160048518748146,0.968402022782909,0.01287879133103791,0
16,4,0.9834944945951921,46.10661708034351,50.0,0.8335206200326668,0.9258380794844093,0.015873719463940436,0
17,16,0.9886821893272068,21.919830808604086,43.1057729263009,0.7640783374073352,0.9435398804571379,0.02279814426585108,0
45,10,0.9962083210105803,79.98885324922765,20.9233146014691,0.9546152143903653,0.9615005410641408,0.039238302912585295,0
45,16,0.9831558298304046,42.1088461321831,21.590534058480856,0.7622490713214753,0.9604017263632757,0.04592459421710422,1
