gate_count,circuit_depth,gate_fidelity,coherence_time,temperature,qubit_connectivity,readout_fidelity,crosstalk_level,error_occurred
38,11,0.9926359208103243,13.771360507609133,25.303548663209696,0.6466157083433905,0.9524207156563862,0.04549114220208455,1
31,12,0.993952746998814,64.43544453192055,24.245127151904995,0.9437203284397999,0.9560415760880325,0.04556791059231456,0
31,14,0.9854675420366286,10.23930944874913,19.70440946961461,0.6315090118324257,0.9696323409744072,0.0135505978269263,0
30,10,0.983578550875466,12.549157814667138,18.332018326800416,0.9263294379069578,0.9425914538823931,0.02880885001871516,0
39,13,0.9929868543097151,56.556412590157386,42.43176507669776,0.6456016588524893,0.9581928542186537,0.044318720371556465,1
10,5,0.989600817054137,28.579520277622755,31.133872122757484,0.9707153089575056,0.88098753364741,0.08944714898212584,0
24,9,0.9944997329176741,53.34248005989747,50.0,0.9912328364648698,0.9683272471229578,0.024726987998868195,0
20,14,0.995525918308825,22.90207943812325,32.84593587017065,0.8301014704117636,0.9081036790137287,0.1,1
30,13,0.9947545497004614,36.801700340498755,42.85915818962061,0.9225645621236718,0.9520283522557296,0.04659138584683058,1
36,15,0.989937849965229,14.558182725988392,41.826378747457355,0.7584123849170779,0.9397852393342585,0.031802006184769985,1
29,15,0.9935318041915374,89.20260662779084,21.193159085090496,0.7280671667454625,0.9091565149070908,0.1,1
8,5,0.9942441787738612,15.301228902405095,22.88810162591684,0.6511764746660936,0.9414687240826928,0.021570267429216007,0
17,10,0.9929658179963337,62.258340806846576,50.0,0.881856919956266,0.8786051267859871,0.01691116247059606,0
26,7,0.9837463106704414,79.80167871698931,35.66449769755999,0.8274513432360205,0.8584937293618138,0.01593061778313431,0
39,15,0.9926489318063635,10.440112789152868,50.0,0.6238287488648815,0.9411759814536393,0.03260700991462423,1
37,15,0.9806447465195909,39.302250579168415,50.0,0.8851317692249767,0.8719749651909126,0.0583631394576672,1
48,16,0.996474315986277,29.42568761943673,35.81395645525167,0.8421038310299005,0.9711806976353446,0.056960862180050906,1
20,5,0.9980279770747643,31.69454436632089,24.412882687937028,0.6428122392165359,0.8855989159399424,0.03466521076359559,0
8,4,0.9889295898256767,12.397327147290667,15.44486717612606,0.7807349413583562,0.9381050227268597,0.018669609529176047,0
19,12,0.9953118278492761,100.0,27.98923378817817,0.6851111680526982,0.9311099057296742,0.04340975386694736,0
14,4,0.9972837621305053,100.0,38.87237196238441,0.8191910139143399,0.9573734854109548,0.1,1
21,15,0.9840865402548625,27.261336335727105,20.327876718322,0.7117748136493631,0.9523041433431485,0.1,0
20,11,0.9863209882235854,59.90091739847188,46.15692428218184,0.72453039358365,0.9226607216330414,0.014272088860551525,0
17,12,0.9946454054929006,79.95615645054478,50.0,0.5893941151470861,0.9119308982267237,0.04054276871975268,1
27,9,0.9890689237719477,57.19278179561249,46.56629440568003,0.8109814098913372,0.8887344315554888,0.02924614328486244,0
63,12,0.9911692567103074,21.912933441636792,45.81912331297963,0.7840428917727567,0.9551579218308087,0.020311413884640375,1
15,7,0.9963040895856633,22.011117551484798,19.234205058282875,0.8143646500841798,0.8908882844912182,0.03960518033830141,0
35,12,0.9937904656086743,51.77851945363228,40.21557646461516,0.7480666569659626,0.8811895076724421,0.01109902362113299,1
59,13,0.9909702596553986,18.17881397088952,25.913269158547827,0.8441241850732639,0.894106991397278,0.07750392913351026,1
18,16,0.9898469601754617,12.673766116398049,50.0,0.8900430295256367,0.8932456593452325,0.023849533059568946,0
32,14,0.9831377222443746,30.343973148496143,20.30413777229164,0.7990318576579495,0.973101859060247,0.040714918682768164,0
27,16,0.998490943625961,29.179241081426625,34.95217701496304,0.6483391826271959,0.9369805379088254,0.03401225897903996,0
14,12,0.9960412172193324,16.43520331401875,15.085544456557564,0.7131017799095472,0.9022334553873493,0.06931129397224281,0
26,11,0.9924978934066709,45.416047085637956,32.371020233502946,0.8550631468868808,0.9279807179524955,0.031845020270932396,1
31,11,0.9939774609320117,15.512373533469713,26.88806783301737,0.6358156257607602,0.9709624307906044,0.049478929089027256,0
15,9,0.9880037948567157,13.744008718712912,38.22623865101767,0.7332853060036465,0.9275352387358038,0.014217334814481609,0
28,12,0.9948778556171074,17.321081945027196,17.181771806271623,0.886599692626133,0.9517653739666638,0.010463308802876672,0
87,16,0.9909421917956321,18.420076789287883,36.533443960679236,0.8453677198729698,0.9302607479522322,0.017953282317257784,1
9,7,0.9793723407615683,50.1047294312163,33.39380571724011,0.7401239792936007,0.9468913707592006,0.03329951157278707,0
12,5,0.9686251231240494,22.362457517857408,39.77434989919224,0.9647086798803644,0.9527578652243575,0.03219226049736506,0
37,12,0.9922372985588651,44.31817831483948,15.624204534869698,0.700046583798957,0.9151846040313305,0.0275121508691413,0
8,4,0.9825676054891618,61.320198163325806,28.68271203618174,0.7580086432401725,0.9331865914539157,0.1,0
19,15,0.9953683228773804,27.94909758997769,25.99286878390744,0.8590577658677474,0.9010613489987236,0.05298516762314062,0
11,8,0.9943049521244762,39.71609185825167,35.3122638823172,0.8327785624151611,0.8805963190247698,0.019631957811285242,0
26,10,0.9822306873738357,18.038334888809384,31.748272199368806,0.699405465971969,0.9333409498448287,0.017980469395647042,0
10,6,0.9871698106254223,62.30200981490108,17.264668306375253,0.8746336395235024,0.9722559163776268,0.0216842317902191,0
57,12,0.9784400255585178,21.71728856596532,23.100360090322585,0.7392308279228201,0.8914447154841995,0.015195121301120839,1
18,7,0.9892163728157287,18.101804008897,11.91137566639967,0.5537435050723326,0.8990066058112042,0.013489583319538359,0
28,6,0.9923666103376858,20.928090588383725,29.68591661178592,0.6462820698429798,0.908102534695927,0.02059272526479639,0
30,12,0.9949998218854059,43.191113190685826,20.045037688187406,0.8598918123107723,0.952718591593289,0.1,1
12,9,0.9852606371912852,32.06187775683992,21.125927372788645,0.7785575463230763,0.8729107000473442,0.01138266452395674,0
13,4,0.9940573315904769,28.381298716502744,41.420685038350456,0.8243615685988561,0.9449816783519318,0.03240644563976348,1
9,5,0.9834050558459703,23.868868075455403,30.443378262492587,0.8425857487551145,0.955839008251678,0.010423967208686068,0
28,6,0.995259718480695,45.24227783727437,31.37922896542974,0.7783878137863705,0.9342671882463353,0.1,0
23,7,0.994874164563002,37.47197756854303,18.529591489958367,0.7754245399435831,0.9336066758135613,0.026336331967087442,0
9,6,0.9840032865808233,24.00965398673747,16.5038847944281,0.9462345591622283,0.961478703651262,0.05025657781789756,0
39,16,0.9815571060999734,18.380218544749173,50.0,0.9233822800333082,0.9362630055426965,0.09150758618644382,1
19,5,0.985786889248006,89.42345130276145,20.366882855226333,0.7609044843190046,0.8390938556870269,0.04524783331951521,1
55,11,0.9882900191818754,14.99335286800898,17.49703541442098,0.939407568591161,0.9494704479488357,0.05051668217448159,0
19,11,0.9856572475287407,33.72856452027761,40.544616087717706,0.761894541986432,0.9492362708521995,0.019376773835060278,0
15,9,0.9875346381014465,54.73636468176152,33.81558593989283,0.7993661821898113,0.8890731792102589,0.027260774777703667,1
23,7,0.9911720864948399,40.73616891108591,37.916273657132585,0.896706140502136,0.9547125528952639,0.014454341301569591,0
25,14,0.9902582562550399,100.0,50.0,0.7094382984586636,0.9530520506083389,0.07087226030027075,1
23,9,0.9964179682045041,44.243740161373836,45.23920600263372,0.7444106897809695,0.938940592460926,0.02115039606117157,1
28,16,0.9926707290753021,22.30308283748813,26.516913681780856,0.8548369632316918,0.9308384338258879,0.02873517164377514,0
16,4,0.9909208809131903,14.222522043999785,23.269133360144654,0.8128731369895237,0.9672798642282843,0.0419447935072352,0
11,4,0.9914659239354388,51.83547555165813,41.14348092811622,0.8590287443348122,0.9696451156673429,0.010609631801902992,0
29,13,0.9733908785875507,100.0,50.0,0.8395535933728416,0.9320579355450462,0.0358668231584927,1
17,11,0.9936694766428313,12.509333607666079,30.218440375532243,0.6928768547219497,0.9624424408743278,0.01518725560008525,0
44,13,0.9980125144185092,13.994317970869394,50.0,0.8664453295900982,0.9030907752339106,0.014087080342944834,1
9,7,0.9962603051638629,17.884637533347828,25.555734766656354,0.8135530513589639,0.9566412324697403,0.028658262357766008,0
21,15,0.9983315297754346,19.834332275123863,29.486123893210504,0.7630932938019328,0.9057480192348344,0.07407760425215548,0
73,15,0.9793888257126021,40.45706794127427,37.11271418672309,0.8278463571432628,0.9667544404777206,0.07975481464505337,1
18,6,0.9948644053519705,66.45892819520809,18.085867151542338,0.8453569399387175,0.9756578693522157,0.032056839531884464,0
58,15,0.9841644242348655,43.520327183453325,27.381143944352942,0.9229154656690954,0.875973008470182,0.062186053525195205,1
24,7,0.9947695419005447,11.711894452693256,20.53762277492064,0.9391386985618293,0.9114506330399628,0.02241056426785005,0
37,14,0.9803095032427702,100.0,28.797708866237265,0.9257047064214186,0.9039125805209214,0.066526152544972,0
34,14,0.9922825570999975,28.854486343098156,28.833497969429324,0.9515800842178634,0.8665605636453502,0.012864454438269016,0
16,10,0.9877795757875593,11.46051606296673,24.26116282551248,0.865386306549071,0.9662166662669126,0.021470965993623616,0
27,7,0.9934795516347366,100.0,42.04016280793099,0.6527258708482904,0.9408842194617404,0.04805850083114375,0
30,8,0.997213614287936,100.0,36.80589634358891,0.7676856597589247,0.9319925332816603,0.07885057916433666,1
12,7,0.9911170740962663,17.770446166417383,27.367991907755197,0.7107506630550215,0.9659138421373608,0.06881989260598825,0
11,8,0.9827714665809985,23.911002988035236,28.619647062798034,0.9955007743166329,0.8747291920235444,0.019643252894133517,0
28,10,0.9909520507522102,12.139335041077462,23.82366000993484,0.7074124453979758,0.9318970476637829,0.030057308974184335,0
31,11,0.9935950252226828,11.942830294512454,27.50024443234611,0.7785328482385871,0.9101206373249315,0.010523200652804567,1
34,7,0.9969952781087654,18.46217301333433,12.022939586791576,0.9204305646205155,0.947576882979598,0.08258869046969806,0
50,12,0.9843630171564042,42.56288570632884,21.36648781274298,0.8804462830041166,0.9285785782115068,0.014705882218964406,0
15,10,0.994666422744644,10.2175521960963,18.389624826144292,0.8605971788994359,0.8526103600339552,0.04023134902875424,0
38,14,0.9886535081887875,34.34888663875057,21.703272678515468,0.7422453326223463,0.8548328994080904,0.04534425607068106,1
20,10,0.9864236968713359,66.45758295187308,50.0,0.7213285012405162,0.8995479479379905,0.015350822564271425,0
18,6,0.9961949792980677,74.77668557188113,38.00830987652502,0.9391064536126073,0.9383563108912806,0.014597939214050257,0
15,10,0.9839247456658068,57.392695415093044,26.461346299260203,0.9282217153952929,0.9638720504022006,0.035594866238713656,0
15,11,0.9951897314440177,27.887122742462356,41.112190984225116,0.8255589697326462,0.8855025924631527,0.03621926288303024,0
25,16,0.9932766125591741,35.17286511399186,28.358444653511363,0.7695784219095914,0.9516779179230994,0.0353619943293696,0
7,4,0.9807727333196279,64.23502165333458,41.347400749269895,0.887169808497279,0.9079595963756896,0.03478017080407699,1
35,14,0.9963131288595397,11.91184313594447,50.0,0.9050393262914755,0.943859908572958,0.01470389344293942,1
19,12,0.9881300050387599,19.730496461259314,12.694466669065326,0.5939280349192857,0.9660471492188352,0.040809627982122024,0
12,4,0.9817520763316773,37.24609478838983,17.538894620718803,0.8228344519701756,0.9706107242466305,0.04544406385844367,0
13,11,0.984921642112911,16.27689399615322,34.58084539991219,0.8342704849754796,0.9440041421042309,0.05648252368772371,1
33,15,0.9848338414451541,19.56259553409894,23.763244721469263,0.9261516171464268,0.9025812227204564,0.02642725517808516,1
18,12,0.993449464737051,16.186584172620616,38.51328150585628,0.9459813111952406,0.8903218717401818,0.0178588454855572,0
20,13,0.9832702659702809,32.22150651357194,19.149174742081208,0.9050142289630001,0.9566413516940525,0.02968380680704659,0
25,7,0.9840748709276461,67.58678525486,30.72454605217866,0.7639993052915303,0.9358359807749971,0.1,0
22,15,0.9923414670356121,57.00367113395742,40.15403929756012,0.9037799506767092,0.9311768619577441,0.054402002332791764,0
18,5,0.9902200085938972,22.037931543194517,24.05828941607233,0.952537760513559,0.9205633510558257,0.018835280676724075,0
13,6,0.9896650683393611,36.079032124757475,48.990630427802756,0.7193440570902033,0.9405119408546602,0.031902160547764305,1
34,13,0.9963698613800538,31.226074301426163,26.114544095920596,0.7653984450855884,0.9402216409501458,0.013442892052987133,0
20,9,0.9926525869544474,14.131083443625386,38.40929786999891,0.9079870606344193,0.9224313279269915,0.013078154445806928,1
23,7,0.9956098589084015,35.94915989015635,24.28577078330803,0.9667141035158046,0.9364416253789944,0.011019684526566525,0
30,13,0.9864309059112918,17.311747193417006,21.624251686567533,0.6295980811322671,0.8879990643750524,0.029360842943173468,1
16,11,0.9906464030171248,38.71899617719767,50.0,0.6200477292072383,0.9604479445130416,0.011547076065062502,1
28,8,0.9951574528991177,18.794420906675644,30.16702885197769,0.8596509943500716,0.9733126800798604,0.018905504324592974,0
28,14,0.9885622636959597,28.481030579763445,50.0,0.7786679834772832,0.9699491415279325,0.05326905505817028,1
31,15,0.9944974992541888,10.026410852664773,11.736998857601328,0.9061425342394867,0.9154588206615866,0.06407865149299756,1
28,16,0.9871161400996455,20.510791154999335,20.17538152251601,0.6266404418028404,0.9537586466100663,0.04029842726846975,1
38,8,0.9870231077903586,51.88228920791417,50.0,0.6528229513605905,0.9004657198420408,0.06264754781484475,1
37,15,0.9979295338815782,16.440748137693575,36.43567406705803,0.8097828614097305,0.9198912247486712,0.07128430516975359,1
16,12,0.9863624664974342,64.76521608447962,38.14870276352585,0.8313517444611547,0.9234575570559981,0.05028558326669328,1
23,13,0.9975094481636811,15.370394442996318,30.719981981523524,0.9258904634838989,0.9072338307449205,0.019148670639950006,0
19,9,0.9652190750632661,51.89513910683304,35.06593166819067,0.6129232286094568,0.9150427335611816,0.013205707881866828,0
22,11,0.9958158729127771,10.439854132544266,11.117041426859327,0.599687719522096,0.9508946012369617,0.053645148872844904,0
27,8,0.9949989433878216,87.92507221965238,21.8688787036556,0.7599811064352493,0.9018263861836014,0.014526278127248684,0
16,4,0.990414977254472,41.847930241138414,50.0,0.8984790195532428,0.9665529209621426,0.018433459405150197,0
34,11,0.9904716340436935,14.961612306819474,50.0,0.760942581387049,0.920464821815531,0.03396345655960652,1
11,9,0.9795637267025205,29.506368957339415,29.999928925862296,0.8454237271258955,0.8965665348139539,0.04969993386040645,0
22,6,0.9859401665379186,81.79017217976373,24.721493054832322,0.714765905680335,0.9751367100046421,0.04133433931346341,0
36,15,0.9885144459121976,30.34823602644787,15.628651227982967,0.7963881676276597,0.928565604740036,0.04647534289400899,0
21,5,0.9957436571500121,34.33340173434647,12.238231261749323,0.8379885113502938,0.8907705774439697,0.05460742666125488,0
22,6,0.9941102892323798,28.357059797259204,37.714984495564835,0.6899247523278494,0.9374652315532163,0.04165595190069609,1
23,8,0.990270984100142,42.22476864971266,50.0,0.6741986345391892,0.94878604543852,0.018187160752597638,0
14,9,0.9708203890922549,28.72426503414038,17.635059063858833,0.6501084939256723,0.8928087657107493,0.06178475950627808,0
13,10,0.9868892415240238,23.065996104778485,20.577284374311223,0.8953445265106299,0.9649644245524115,0.04359538095522346,0
25,16,0.9931060276349617,65.03935819699281,34.042532179147045,0.7108716584120929,0.9587152161732522,0.0337783602735077,0
35,8,0.9893411216214247,15.6149940862926,12.439792975654726,0.8682737875781927,0.9493492913235687,0.011453654619348075,0
9,7,0.9779303201219778,38.86891608800627,12.114960972893218,0.6342220948792826,0.9015241324395291,0.03699506508990149,0
29,13,0.9909414532293487,20.18510189630181,20.076271098655617,0.8333740939457388,0.9048818198033645,0.04562296875086749,1
27,9,0.9949476700917209,44.94366951648831,45.554507117801634,0.7766523907467414,0.9651745480299787,0.02185554457673143,1
46,16,0.9949635718918248,19.95841029516606,18.915870959083243,0.684859829000883,0.8862019237545785,0.06865119200034245,1
20,6,0.9955596445510619,40.25570909980905,23.947188184323732,0.8480925234205464,0.9563128961389987,0.04855307305456398,0
28,10,0.9800204765367778,30.927282331484957,28.342574039667713,0.7293111245776208,0.9132528761113978,0.1,0
15,4,0.9944673110558415,14.240871413668941,27.736820512418486,0.8835748783266598,0.8777990247050331,0.012756892551343862,0
22,8,0.9903941741139329,50.92682199733593,47.56064686540703,0.9694680841518495,0.9257929107160849,0.03939214925159987,0
55,14,0.9900829722601284,14.587159498993525,21.885765156422515,0.8493501231242675,0.9267733333328055,0.023696971910121947,1
37,13,0.977965781619426,100.0,38.361421063093886,0.7708290675487587,0.9757205024335384,0.03379238676325152,1
21,9,0.9918188660578435,100.0,18.82431824861758,0.7171435157739101,0.9514388434169142,0.03037621434057209,0
36,8,0.9911760312079169,28.378405953736213,34.1308305018578,0.8881963378069229,0.9113801630864826,0.061138709478123165,1
11,6,0.9927386442326228,19.770694954935145,32.4181668409321,0.8156821634217133,0.8683736479281992,0.04290177869838904,1
39,12,0.9914250549527173,15.393503794812926,27.132653255149766,0.6731260464059506,0.897482437644452,0.013751594298343267,0
51,14,0.9935244702462277,20.14958727685953,17.294713644535566,0.7035535999164003,0.9088076242847707,0.019883181807988738,1
32,9,0.98036023068005,13.75812618700538,30.77263937979172,0.9763984275889435,0.9220308911716191,0.05977550857472302,0
24,9,0.9903087914866353,36.262139206293,45.117536431112825,0.7042331942363359,0.9059897835205032,0.027942369134099587,1
27,9,0.9950546111191165,18.637004613429283,18.261687640513703,0.9631092481528032,0.9733635436779862,0.02065318893090943,0
21,6,0.9947607175922543,100.0,12.960994920258347,0.8206134009000863,0.9079729589984348,0.09906754535159414,0
32,9,0.9915896957088396,17.742608218270938,22.574435550548177,0.7849032989009868,0.9739275076801684,0.010043300099728333,0
16,11,0.99809116429728,44.7907541272236,50.0,0.8243326019179045,0.9069661702934066,0.015261579628051273,0
5,4,0.9916904214994174,62.104542920259945,19.161439926696076,0.7368844795851488,0.8937039213648357,0.011943790526063541,0
33,14,0.9839347387689187,100.0,17.1451156571461,0.6056550020800187,0.9349259599446986,0.052533584819642966,1
22,15,0.9858439571010502,62.38663290027735,26.813534397630846,0.8741444892751005,0.9582551716931451,0.03323111985231121,1
31,8,0.9951305459831378,21.843079649151854,39.9383004346406,0.7267045571456674,0.9006688955059964,0.02033376267199616,1
50,14,0.9848287155142117,28.818793101657192,27.69487092515475,0.7962402703084803,0.9746533219660151,0.030610304837774827,0
41,11,0.9977492904204002,24.053619762657583,15.406760446207125,0.7721672870974159,0.9358021228762881,0.08916176655806889,0
30,13,0.9898552852812008,23.941650484747726,19.093212029010523,0.8836611217549248,0.969249714267966,0.013815824426337189,0
11,5,0.9924416840338891,33.114691826047974,18.888809976178138,0.6808334899481319,0.9239430049969481,0.013943184201569002,0
23,13,0.9925015901538715,14.576723879721088,19.477630741665614,0.7257085162432608,0.8879641126032553,0.08125408595794287,1
26,14,0.9861940195968112,13.150032213443874,20.106875082489704,0.9033065543207688,0.9255165902640844,0.055235994989237536,0
13,9,0.9828483526204141,11.430325198089504,40.6432131722975,0.8456210495795372,0.9293234455969894,0.012628499348827104,1
55,16,0.9872519437980681,67.2144099533534,32.30482340520756,0.7349748324362749,0.8894764387260238,0.031046327670423333,1
12,4,0.9923071830373106,30.29946508108068,28.534805237341775,0.7097174049997327,0.9181856856172209,0.044486823537541485,0
47,13,0.991222983418607,51.69911328651893,21.902451591013875,0.6963396794209015,0.9539458500356969,0.06429193707317846,1
12,4,0.985776568402343,11.4974177077105,46.81110445050387,0.6222473694859076,0.8508309154433795,0.059909926085191134,1
28,11,0.9911823779168771,98.4285943565964,11.148333346252246,0.5874399032705058,0.9435031020117634,0.06728249877936111,1
11,8,0.9917094323199136,18.971853736414904,17.002139648540844,0.700185976376113,0.9456096303910762,0.017926811750371224,0
29,12,0.9866162578480989,100.0,50.0,0.9749025711273221,0.9557485280654144,0.020188238387248824,0
50,15,0.9929543743331762,36.36497592259478,47.53803486252297,0.6976708354856191,0.9451031441894767,0.07873805281044437,1
31,10,0.990419373045555,100.0,50.0,0.7903996861323588,0.8915085415272967,0.021184756123841395,1
45,15,0.9910904527752448,33.651479458900056,11.84912635092057,0.6390475463962318,0.8831474488809232,0.019915676831566143,0
43,11,0.9943360014537492,59.24237228482232,12.409304300033781,0.6843484766845078,0.9427131730003306,0.040592605639214546,0
17,15,0.9929392026409423,59.111111876441825,24.46200146389357,0.9279485495261073,0.9049079982834701,0.03942589402862251,0
9,4,0.987508743935582,51.48464063978482,18.872532962958353,0.8788351952235837,0.9352101566908502,0.05093901475122669,0
22,11,0.987739262234464,14.193058334497202,18.744867202233593,0.9296292448196253,0.9091861116835851,0.0350703168499126,0
12,4,0.9842594396325688,15.314589689947496,27.72326592366088,0.91113357537803,0.9324712155083744,0.012021892124655027,0
12,10,0.9856535018689384,83.68322026712175,16.27006256705357,0.8320263773880768,0.9428743232994975,0.02400565093743566,0
26,13,0.9917046033938458,29.34246824774749,22.509874976043143,0.7839020009397242,0.8968379294014783,0.040329965822133,1
36,13,0.99121142422508,13.958854773676595,19.218268778644536,0.7574166009514118,0.9398777911190321,0.06782881889328195,1
33,14,0.9849171625859336,20.07259067324928,24.248768757421644,0.6056410990143473,0.8787386517820369,0.03563717259949314,1
40,11,0.9971136527972,100.0,15.616897864390257,0.861494754136743,0.9142652039730534,0.03168821390258265,0
